ticker,name,market,industry,score,verdict,insufficient,rs_rating,close,base_label,pivot,buy_low,buy_high,base_status,asof,grade_C,reason_C,grade_A,reason_A,grade_N,reason_N,grade_S,reason_S,grade_L,reason_L,grade_I,reason_I,market_cap,float_shares,shares_yoy,net_income,eps_yoy_q,eps_growth_3y
0096D0,미래에셋비전스팩9호,KOSDAQ,Shell Companies,71.67,판정불가,"C,A,N",,1981,자료 부족,,,,-,20260826,데이터부족,핵심요소를 계산할 데이터가 없다,데이터부족,핵심요소를 계산할 데이터가 없다,데이터부족,핵심요소를 계산할 데이터가 없다,C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 4일),B,RS 등급 70 이상 미계산(RS 등급 없음) / 업종 평균 RS 상위 20% 통과(Shell Companies 상위 10%) / 업종 내 RS 3위 이내 미계산(업종 순위 계산 불가) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -1.9% 대 지수 -38.6%) / 핵심요소 미계산 2건으로 A등급 제외,D,기관+외국인 60일 누적 순매수 양수 통과(+1억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-1억원),10868000000.0,,,284531.0,,
466690,키움히어로제1호스팩,KOSDAQ,Shell Companies,71.15,정상,"A,N",,2015,자료 부족,,,,-,20260826,C,분기 EPS 20% 이상 증가 통과(2026 1Q +116.7%) / 일회성 이익 아님 미계산(순이익 또는 영업이익 없음) / 이익 증가 가속 미계산(비교할 직전 분기 증가율 없음) / 핵심요소 미계산 2건으로 A등급 제외,데이터부족,핵심요소를 계산할 데이터가 없다,데이터부족,핵심요소를 계산할 데이터가 없다,C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 7일),B,RS 등급 70 이상 미계산(RS 등급 없음) / 업종 평균 RS 상위 20% 통과(Shell Companies 상위 10%) / 업종 내 RS 3위 이내 미계산(업종 순위 계산 불가) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 +0.0% 대 지수 -38.6%) / 핵심요소 미계산 2건으로 A등급 제외,D,기관+외국인 60일 누적 순매수 양수 통과(+2억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-0억원),10240950000.0,,,-29468350.0,116.67,
009780,엠에스씨,KOSDAQ,(분류 없음),70.75,정상,,71.0,7290,베이스 없음,,,,베이스 없음,20260826,A,"분기 EPS 20% 이상 증가 통과(2026 2Q +57.9%) / 일회성 이익 아님 통과(순이익/영업이익 0.8배) / 이익 증가 가속 통과(+57.9% 대 +4.1%) / [가점] 매출 증가 또는 가속(최근 -7.9%, -0.1%, +10.7%)",B,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +26.9%) / 3년 연속 EPS 증가 통과(+1.8%, +17.9%, +5.7%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(1.23배)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -45.1%) / 베이스 돌파 미통과(베이스 없음),B,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 4일) / [가점] 부채비율이 낮고 감소 중(33% -> 35% -> 32%),B,RS 등급 70 이상 통과(RS 71) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -1.9% 대 지수 -38.6%) / 핵심요소 미계산 2건으로 A등급 제외,D,기관+외국인 60일 누적 순매수 양수 미통과(-5억원) / 기관+외국인 20일 누적 순매수 양수 통과(+2억원),122496000000.0,,0.0,23008450071.0,57.88,26.893203883495147
217480,에스디생명공학,KOSDAQ,(분류 없음),70.0,정상,I,76.0,499,Stage2 아님,,,,베이스 없음,20260826,B,"분기 EPS 20% 이상 증가 통과(2026 1Q +63.3%) / 일회성 이익 아님 미계산(순이익 또는 영업이익 없음) / 이익 증가 가속 통과(+63.3% 대 -114.3%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 -1.9%, -33.0%, -19.3%) / 핵심요소 미계산 1건으로 A등급 제외",C,"3년 누적 EPS 증가율 25% 이상 미계산(기준 연도 EPS가 0 이하이거나 값이 없어 증가율을 낼 수 없다) / 3년 연속 EPS 증가 통과(+93.7%, +9.0%, +79.2%) / 핵심요소 미계산 1건으로 A등급 제외",D,52주 신고점 -5% 이내 통과(신고점 대비 -0.0%) / 베이스 돌파 미통과(Stage2 아님),B,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 17일) / [가점] 부채비율이 낮고 감소 중(41% -> 51% -> 38%),C,RS 등급 70 이상 통과(RS 76) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / 핵심요소 미계산 2건으로 A등급 제외,데이터부족,핵심요소를 계산할 데이터가 없다,54756837359.0,,0.0,-7490121078.0,63.33,
452260,한화갤러리아,KOSPI,Department Stores,70.0,정상,A,87.0,2030,베이스 없음,,,,베이스 없음,20260826,B,"분기 EPS 20% 이상 증가 통과(2026 1Q +81.8%) / 일회성 이익 아님 통과(순이익/영업이익 0.3배) / 이익 증가 가속 통과(+81.8% 대 -269.2%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +10.4%, -2.4%, +18.9%)",데이터부족,핵심요소를 계산할 데이터가 없다,F,52주 신고점 -5% 이내 미통과(신고점 대비 -50.7%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 2일),A,RS 등급 70 이상 통과(RS 87) / 업종 평균 RS 상위 20% 통과(Department Stores 상위 9%) / 업종 내 RS 3위 이내 통과(Department Stores 3/10위) / [가점] RS 등급 80 이상(RS 87) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -29.6% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+34억원) / 기관+외국인 20일 누적 순매수 양수 통과(+1억원),376669222230.0,,0.0,3312714308.0,81.82,
094800,맵스리얼티,KOSPI,(분류 없음),68.75,정상,"C,A",91.0,7190,1a차,5900.0,5900.0,6195.0,매수범위 초과(추격 금지),20260826,데이터부족,핵심요소를 계산할 데이터가 없다,데이터부족,핵심요소를 계산할 데이터가 없다,D,"52주 신고점 -5% 이내 미통과(신고점 대비 -12.2%) / 베이스 돌파 통과(1a차, 피봇 5900.00)",C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 5일),B,RS 등급 70 이상 통과(RS 91) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / [가점] RS 등급 80 이상(RS 91) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -7.3% 대 지수 -38.6%) / 핵심요소 미계산 2건으로 A등급 제외,C,기관+외국인 60일 누적 순매수 양수 통과(+120억원) / 기관+외국인 20일 누적 순매수 양수 통과(+47억원),654482033550.0,,,,,
462020,,KOSDAQ,,68.5,판정불가,"C,A,I",80.0,2120,Stage2 아님,,,,베이스 없음,20260826,데이터부족,핵심요소를 계산할 데이터가 없다,데이터부족,핵심요소를 계산할 데이터가 없다,D,52주 신고점 -5% 이내 통과(신고점 대비 -0.0%) / 베이스 돌파 미통과(Stage2 아님),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 18일),B,RS 등급 70 이상 통과(RS 80) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / [가점] RS 등급 80 이상(RS 80) / 핵심요소 미계산 2건으로 A등급 제외,데이터부족,핵심요소를 계산할 데이터가 없다,,,,165040220.0,,
466910,,KOSDAQ,,68.5,판정불가,"C,A,I",96.0,5640,베이스 없음,,,,베이스 없음,20260826,데이터부족,핵심요소를 계산할 데이터가 없다,데이터부족,핵심요소를 계산할 데이터가 없다,D,52주 신고점 -5% 이내 통과(신고점 대비 -1.7%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 4일),B,RS 등급 70 이상 통과(RS 96) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / [가점] RS 등급 80 이상(RS 96) / 핵심요소 미계산 2건으로 A등급 제외,데이터부족,핵심요소를 계산할 데이터가 없다,,,,342437842.0,,
413630,씨피시스템,KOSDAQ,(분류 없음),67.75,정상,,91.0,3980,1a차,3865.0,3865.0,4058.25,매수범위 내,20260826,A,"분기 EPS 20% 이상 증가 통과(2026 1Q +76.5%) / 일회성 이익 아님 통과(순이익/영업이익 1.0배) / 이익 증가 가속 통과(+76.5% 대 +70.0%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 -60.6%, +5.0%, +31.6%)",D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +350.0%) / 3년 연속 EPS 증가 미통과(+1441.7%, -284.3%, +115.8%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(1.99배)",D,"52주 신고점 -5% 이내 미통과(신고점 대비 -35.7%) / 베이스 돌파 통과(1a차, 피봇 3865.00) / [가점] 돌파 거래량 50일 평균 1.4배 이상(1.89배)",B,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 22일) / [가점] 부채비율이 낮고 감소 중(12% -> 6% -> 6%),B,RS 등급 70 이상 통과(RS 91) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / [가점] RS 등급 80 이상(RS 91) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -23.1% 대 지수 -38.6%) / 핵심요소 미계산 2건으로 A등급 제외,D,기관+외국인 60일 누적 순매수 양수 미통과(-0억원) / 기관+외국인 20일 누적 순매수 양수 통과(+7억원),116961502050.0,,0.0,2002088660.0,76.47,350.0
241710,코스메카코리아,KOSDAQ,Household & Personal Products,67.0,정상,,96.0,138700,베이스 없음,,,,베이스 없음,20260826,A,"분기 EPS 20% 이상 증가 통과(2026 1Q +127.1%) / 일회성 이익 아님 통과(순이익/영업이익 0.6배) / 이익 증가 가속 통과(+127.1% 대 +97.5%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +73.3%, +149.1%, +39.8%) / [가점] 업종 내 강한 매출 종목 존재(Household & Personal Products 17종목)",B,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +1608.8%) / 3년 연속 EPS 증가 통과(+739.4%, +91.7%, +6.2%) / [가점] 자기자본이익률 17% 이상(17.2%)",D,52주 신고점 -5% 이내 통과(신고점 대비 -3.7%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 13일),D,RS 등급 70 이상 통과(RS 96) / 업종 평균 RS 상위 20% 미통과(Household & Personal Products 상위 29%) / 업종 내 RS 3위 이내 통과(Household & Personal Products 3/48위) / [가점] RS 등급 80 이상(RS 96) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -3.8% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+342억원) / 기관+외국인 20일 누적 순매수 양수 통과(+289억원),1466364000000.0,,0.0,57838465093.0,127.11,1608.835341365462
192820,코스맥스,KOSPI,Household & Personal Products,67.0,정상,,95.0,288000,베이스 없음,,,,베이스 없음,20260826,A,"분기 EPS 20% 이상 증가 통과(2026 1Q +411.0%) / 일회성 이익 아님 통과(순이익/영업이익 0.7배) / 이익 증가 가속 통과(+411.0% 대 -57.7%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +7.7%, +15.9%, +27.5%) / [가점] 업종 내 강한 매출 종목 존재(Household & Personal Products 17종목)",B,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +490.2%) / 3년 연속 EPS 증가 통과(+174.0%, +50.2%, +43.4%) / [가점] 자기자본이익률 17% 이상(21.4%)",D,52주 신고점 -5% 이내 통과(신고점 대비 -3.0%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 12일),D,RS 등급 70 이상 통과(RS 95) / 업종 평균 RS 상위 20% 미통과(Household & Personal Products 상위 29%) / 업종 내 RS 3위 이내 미통과(Household & Personal Products 6/48위) / [가점] RS 등급 80 이상(RS 95) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -7.1% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+825억원) / 기관+외국인 20일 누적 순매수 양수 통과(+795억원),3075716939000.0,,0.0,131076173228.0,411.02,490.1523394994559
098120,마이크로컨텍솔,KOSDAQ,(분류 없음),66.25,정상,,95.0,41900,베이스 없음,,,,베이스 없음,20260826,D,"분기 EPS 20% 이상 증가 통과(2026 1Q +22.5%) / 일회성 이익 아님 통과(순이익/영업이익 0.8배) / 이익 증가 가속 미통과(+22.5% 대 +53.9%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +25.2%, +8.9%, +87.3%)",B,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +139.5%) / 3년 연속 EPS 증가 통과(+5.0%, +44.4%, +58.0%) / [가점] 자기자본이익률 17% 이상(20.8%)",D,52주 신고점 -5% 이내 통과(신고점 대비 -4.1%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 6일),B,RS 등급 70 이상 통과(RS 95) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / [가점] RS 등급 80 이상(RS 95) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -37.6% 대 지수 -38.6%) / 핵심요소 미계산 2건으로 A등급 제외,C,기관+외국인 60일 누적 순매수 양수 통과(+99억원) / 기관+외국인 20일 누적 순매수 양수 통과(+78억원),330848086800.0,,0.0,16969339636.0,22.51,139.50471698113208
451800,한화리츠,KOSPI,REIT - Office,66.25,정상,A,88.0,5420,베이스 없음,,,,베이스 없음,20260826,C,분기 EPS 20% 이상 증가 통과(2026 1Q +41.9%) / 일회성 이익 아님 미계산(순이익 또는 영업이익 없음) / 이익 증가 가속 미계산(비교할 직전 분기 증가율 없음) / 핵심요소 미계산 2건으로 A등급 제외,데이터부족,핵심요소를 계산할 데이터가 없다,F,52주 신고점 -5% 이내 미통과(신고점 대비 -22.3%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 1일),A,RS 등급 70 이상 통과(RS 88) / 업종 평균 RS 상위 20% 통과(REIT - Office 상위 19%) / 업종 내 RS 3위 이내 통과(REIT - Office 1/6위) / [가점] RS 등급 80 이상(RS 88) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -2.7% 대 지수 -38.6%),C,기관+외국인 60일 누적 순매수 양수 통과(+24억원) / 기관+외국인 20일 누적 순매수 양수 통과(+8억원),984208000000.0,,0.0,17409752308.0,41.94,
095570,AJ네트웍스,KOSPI,Rental & Leasing Services,66.25,정상,,70.0,4490,베이스 없음,,,,베이스 없음,20260826,B,"분기 EPS 20% 이상 증가 통과(2026 2Q +469.4%) / 일회성 이익 아님 통과(순이익/영업이익 1.3배) / 이익 증가 가속 통과(+469.4% 대 +61.9%) / [가점] 매출 증가 또는 가속(최근 +9.6%, +10.0%, +25.0%)",B,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +219.1%) / 3년 연속 EPS 증가 통과(+84.4%, +32.1%, +30.9%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(2.68배)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -19.4%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 5일),B,RS 등급 70 이상 통과(RS 70) / 업종 평균 RS 상위 20% 통과(Rental & Leasing Services 상위 6%) / 업종 내 RS 3위 이내 미계산(Rental & Leasing Services RS 보유 3종목 (순위 판정에 최소 5종목 필요)) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -6.7% 대 지수 -38.6%) / 핵심요소 미계산 1건으로 A등급 제외,D,기관+외국인 60일 누적 순매수 양수 미통과(-15억원) / 기관+외국인 20일 누적 순매수 양수 통과(+11억원),196396974060.0,,0.0,28327120000.0,469.37,219.0954773869347
082920,비츠로셀,KOSDAQ,(분류 없음),66.25,정상,,93.0,32150,1a차,31100.0,31100.0,32655.0,매수범위 내,20260826,A,"분기 EPS 20% 이상 증가 통과(2026 1Q +211.4%) / 일회성 이익 아님 통과(순이익/영업이익 0.9배) / 이익 증가 가속 통과(+211.4% 대 -3.8%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +10.0%, +26.6%, +34.8%)",D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +132.7%) / 3년 연속 EPS 증가 미통과(+53.1%, -31.0%, +120.3%) / [가점] 자기자본이익률 17% 이상(17.2%)",D,"52주 신고점 -5% 이내 미통과(신고점 대비 -52.6%) / 베이스 돌파 통과(1a차, 피봇 31100.00)",C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 1일),B,RS 등급 70 이상 통과(RS 93) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / [가점] RS 등급 80 이상(RS 93) / 핵심요소 미계산 2건으로 A등급 제외,D,기관+외국인 60일 누적 순매수 양수 통과(+468억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-194억원),1376754048500.0,,0.0,56924763449.0,211.42,132.6905417814509
105560,KB금융,KOSPI,Banks - Regional,65.5,정상,,89.0,166600,3 형성중,181100.0,181100.0,190155.0,베이스 형성중,20260826,C,분기 EPS 20% 이상 증가 통과(2026 2Q +20.6%) / 일회성 이익 아님 통과(순이익/영업이익 0.7배) / 이익 증가 가속 통과(+20.6% 대 +16.6%),C,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +48.5%) / 3년 연속 EPS 증가 통과(+5.7%, +11.2%, +26.3%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -14.3%) / 베이스 돌파 미통과(3 형성중 (아직 돌파 전)),B,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 4일) / [가점] 주식수 전년 대비 감소(-3.40%),A,RS 등급 70 이상 통과(RS 89) / 업종 평균 RS 상위 20% 통과(Banks - Regional 상위 9%) / 업종 내 RS 3위 이내 통과(Banks - Regional 3/10위) / [가점] RS 등급 80 이상(RS 89) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -4.9% 대 지수 -38.6%),D,"기관+외국인 60일 누적 순매수 양수 통과(+1,917억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-884억원)",58275194696200.0,,-3.4,5840715000000.0,20.55,48.48966953902328
057050,,KOSPI,,65.31,정상,A,93.0,87300,1b차,86400.0,86400.0,90720.0,매수범위 내,20260826,D,"분기 EPS 20% 이상 증가 미통과(2026 2Q +14.0%) / 일회성 이익 아님 통과(순이익/영업이익 0.9배) / 이익 증가 가속 통과(+14.0% 대 -64.6%) / [가점] 매출 증가 또는 가속(최근 +2.7%, +1.9%, +5.6%)",데이터부족,핵심요소를 계산할 데이터가 없다,D,"52주 신고점 -5% 이내 미통과(신고점 대비 -9.3%) / 베이스 돌파 통과(1b차, 피봇 86400.00) / [가점] 돌파 거래량 50일 평균 1.4배 이상(3.84배)",A,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 4일) / [가점] 부채비율이 낮고 감소 중(25% -> 26% -> 25%),B,RS 등급 70 이상 통과(RS 93) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / [가점] RS 등급 80 이상(RS 93) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -1.3% 대 지수 -38.6%) / 핵심요소 미계산 2건으로 A등급 제외,C,기관+외국인 60일 누적 순매수 양수 통과(+35억원) / 기관+외국인 20일 누적 순매수 양수 미계산(20일 수급 자료 없음) / 핵심요소 미계산 1건으로 A등급 제외,,,,114716307000.0,14.0,
353810,이지바이오,KOSDAQ,(분류 없음),65.25,정상,,77.0,6490,베이스 없음,,,,베이스 없음,20260826,A,"분기 EPS 20% 이상 증가 통과(2026 1Q +101.2%) / 일회성 이익 아님 통과(순이익/영업이익 0.7배) / 이익 증가 가속 통과(+101.2% 대 +32.3%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +9.9%, +11.8%, +30.2%)",B,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +214.6%) / 3년 연속 EPS 증가 통과(+70.4%, +27.2%, +45.1%) / [가점] 자기자본이익률 17% 이상(25.8%) / [가점] 이익 증가가 꾸준함(변동계수 0.37)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -24.2%) / 베이스 돌파 미통과(베이스 없음),C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 2일),B,RS 등급 70 이상 통과(RS 77) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -6.1% 대 지수 -38.6%) / 핵심요소 미계산 2건으로 A등급 제외,F,기관+외국인 60일 누적 순매수 양수 미통과(-14억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-4억원),203784627200.0,,0.0,29271545749.0,101.19,214.60674157303373
064850,에프앤가이드,KOSDAQ,Financial Data & Stock Exchanges,64.75,정상,,91.0,16710,베이스 없음,,,,베이스 없음,20260826,A,"분기 EPS 20% 이상 증가 통과(2026 1Q +219.6%) / 일회성 이익 아님 통과(순이익/영업이익 0.8배) / 이익 증가 가속 통과(+219.6% 대 +25.5%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +19.9%, +16.5%, +96.3%) / [가점] 업종 내 강한 매출 종목 존재(Financial Data & Stock Exchanges 2종목)",D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +28.7%) / 3년 연속 EPS 증가 미통과(+1.0%, -47.4%, +141.9%)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -54.8%) / 베이스 돌파 미통과(베이스 없음),B,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 2일) / [가점] 부채비율이 낮고 감소 중(37% -> 27% -> 22%),B,RS 등급 70 이상 통과(RS 91) / 업종 평균 RS 상위 20% 통과(Financial Data & Stock Exchanges 상위 16%) / 업종 내 RS 3위 이내 미계산(Financial Data & Stock Exchanges RS 보유 3종목 (순위 판정에 최소 5종목 필요)) / [가점] RS 등급 80 이상(RS 91) / 핵심요소 미계산 1건으로 A등급 제외,C,기관+외국인 60일 누적 순매수 양수 통과(+25억원) / 기관+외국인 20일 누적 순매수 양수 통과(+40억원),187129444800.0,,0.0,10045577451.0,219.55,28.677563150074292
010240,흥국,KOSDAQ,(분류 없음),64.75,정상,,76.0,5400,베이스 없음,,,,베이스 없음,20260826,A,"분기 EPS 20% 이상 증가 통과(2026 1Q +55.4%) / 일회성 이익 아님 통과(순이익/영업이익 0.9배) / 이익 증가 가속 통과(+55.4% 대 -36.9%  인접 분기 아님(회계 4분기 미공시)) / [가점] 매출 증가 또는 가속(최근 +16.2%, +17.1%, +22.8%)",D,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +48.5%) / 3년 연속 EPS 증가 미통과(+59.7%, -19.5%, +15.4%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(1.28배)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -11.6%) / 베이스 돌파 미통과(베이스 없음),B,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 3일) / [가점] 부채비율이 낮고 감소 중(19% -> 14% -> 13%),B,RS 등급 70 이상 통과(RS 76) / 업종 평균 RS 상위 20% 미계산(업종 미상) / 업종 내 RS 3위 이내 미계산(업종 미상) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -3.5% 대 지수 -38.6%) / 핵심요소 미계산 2건으로 A등급 제외,C,기관+외국인 60일 누적 순매수 양수 통과(+4억원) / 기관+외국인 20일 누적 순매수 양수 통과(+3억원),63329460000.0,,0.0,12200254265.0,55.44,48.51351351351351
0072Z0,KB제33호스팩,KOSDAQ,Shell Companies,64.58,정상,"C,A",,1985,자료 부족,,,,-,20260826,데이터부족,핵심요소를 계산할 데이터가 없다,데이터부족,핵심요소를 계산할 데이터가 없다,C,52주 신고점 -5% 이내 통과(신고점 대비 -1.7%) / 베이스 돌파 미계산(베이스 계산 불가) / 핵심요소 미계산 1건으로 A등급 제외,C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 6일),B,RS 등급 70 이상 미계산(RS 등급 없음) / 업종 평균 RS 상위 20% 통과(Shell Companies 상위 10%) / 업종 내 RS 3위 이내 미계산(업종 순위 계산 불가) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -0.9% 대 지수 -38.6%) / 핵심요소 미계산 2건으로 A등급 제외,F,기관+외국인 60일 누적 순매수 양수 미통과(-5억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-2억원),15643840000.0,,,30855812.0,,
339950,아이비김영,KOSDAQ,Shell Companies,64.5,정상,,87.0,2540,2 형성중,3120.0,3120.0,3276.0,베이스 형성중,20260826,C,분기 EPS 20% 이상 증가 통과(2026 1Q +466.7%) / 일회성 이익 아님 통과(순이익/영업이익 0.7배) / 이익 증가 가속 통과(+466.7% 대 +115.8%  인접 분기 아님(회계 4분기 미공시)),B,"3년 누적 EPS 증가율 25% 이상 통과(2022~2025 +7866.7%) / 3년 연속 EPS 증가 통과(+2900.0%, +62.2%, +63.7%) / [가점] 자기자본이익률 17% 이상(28.4%) / [가점] 영업현금흐름이 순이익의 1.2배 이상(1.63배)",F,52주 신고점 -5% 이내 미통과(신고점 대비 -19.4%) / 베이스 돌파 미통과(2 형성중 (아직 돌파 전)),B,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 9일) / [가점] 부채비율이 낮고 감소 중(48% -> 46% -> 41%),A,RS 등급 70 이상 통과(RS 87) / 업종 평균 RS 상위 20% 통과(Shell Companies 상위 10%) / 업종 내 RS 3위 이내 통과(Shell Companies 3/50위) / [가점] RS 등급 80 이상(RS 87) / [가점] 조정 구간 하락폭이 지수보다 작음(종목 -3.1% 대 지수 -38.6%),F,기관+외국인 60일 누적 순매수 양수 미통과(-17억원) / 기관+외국인 20일 누적 순매수 양수 미통과(-9억원),109669838200.0,,0.0,20117300717.0,466.67,7866.666666666667
059090,미코,KOSDAQ,Semiconductor Equipment & Materials,64.0,정상,,87.0,19480,1a차,19350.0,19350.0,20317.5,매수범위 내,20260826,A,"분기 EPS 20% 이상 증가 통과(2026 2Q +79.5%) / 일회성 이익 아님 통과(순이익/영업이익 0.8배) / 이익 증가 가속 통과(+79.5% 대 -201.1%) / [가점] 매출 증가 또는 가속(최근 +95.6%, +49.8%, +40.5%) / [가점] 업종 내 강한 매출 종목 존재(Semiconductor Equipment & Materials 37종목)",C,"3년 누적 EPS 증가율 25% 이상 미계산(기준 연도 EPS가 0 이하이거나 값이 없어 증가율을 낼 수 없다) / 3년 연속 EPS 증가 통과(+51.0%, +167.2%, +63.0%) / 핵심요소 미계산 1건으로 A등급 제외",D,"52주 신고점 -5% 이내 미통과(신고점 대비 -33.4%) / 베이스 돌파 통과(1a차, 피봇 19350.00)",C,거래량 50일 평균 1.5배 급증일 존재 통과(최근 50일 중 1일),D,RS 등급 70 이상 통과(RS 87) / 업종 평균 RS 상위 20% 미통과(Semiconductor Equipment & Materials 상위 26%) / 업종 내 RS 3위 이내 미통과(Semiconductor Equipment & Materials 27/73위) / [가점] RS 등급 80 이상(RS 87),C,기관+외국인 60일 누적 순매수 양수 통과(+35억원) / 기관+외국인 20일 누적 순매수 양수 통과(+25억원),576439420500.0,,0.0,74949266372.0,79.47,
